identifier,series,control_symbol,title,contents_date_str,contents_start_date,contents_end_date,location,access_status,access_decision_date_str,access_decision_date,reasons,harvest_year,current_status,current_barcode,current_decision_date
32407577,M880,524D,[Correspondence maintained by Hon John Howard during the Opposition period] 1989 - May - 'P',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,13 Mar 2018,2018-03-13,Closed period,2019,Open,,2020-09-03
32407578,M880,524E,[Correspondence maintained by Hon John Howard during the Opposition period] 1989 - June - December - 'P',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,08 May 2018,2018-05-08,Closed period,2019,Open,,2020-09-03
32407579,M880,524F,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] 1989 - January - 'P',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,02 May 2018,2018-05-02,Closed period,2019,Open,,2020-10-19
32407580,M880,524G,[Correspondence maintained by Hon John Howard during the Opposition period] 1989 - February - November - 'Q',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,17 Apr 2018,2018-04-17,Closed period,2019,Open,,2020-09-10
32407581,M880,525,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] 1989 - January - 'R',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,11 Apr 2018,2018-04-11,Closed period,2019,Open,,2020-09-10
32407582,M880,525A,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] 1989 - February - 'R',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,04 Apr 2018,2018-04-04,Closed period,2019,Open,,2020-09-10
32407583,M880,525B,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] 1989 - March - 'R',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,10 Apr 2018,2018-04-10,Closed period,2019,Open,,2020-09-10
32407584,M880,525C,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] 1989 - April - 'R',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,10 Apr 2018,2018-04-10,Closed period,2019,Open,,2020-09-10
32407585,M880,525D,[Correspondence maintained by Hon John Howard during the Opposition period] 1989 - May - December - 'R',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,13 Mar 2018,2018-03-13,Closed period,2019,Open,,2020-09-10
32407586,M880,526,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,13 Mar 2018,2018-03-13,Closed period,2019,Open,,2020-09-10
32407587,M880,526A,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,02 May 2018,2018-05-02,Closed period,2019,Open,,2020-09-10
32407588,M880,526B,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,13 Feb 2018,2018-02-13,Closed period,2019,Open,,2020-09-10
32407589,M880,526C,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,13 Feb 2018,2018-02-13,Closed period,2019,Open,,2020-09-10
32407590,M880,526D,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,17 Apr 2018,2018-04-17,Closed period,2019,Open,,2020-09-10
32407592,M880,527,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,03 Apr 2018,2018-04-03,Closed period,2019,Open,,2020-09-10
32407593,M880,527A,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,27 Mar 2018,2018-03-27,Closed period,2019,Open,,2020-09-10
32407594,M880,527B,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,21 Feb 2018,2018-02-21,Closed period,2019,Open,,2020-09-10
32407595,M880,528,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,09 May 2018,2018-05-09,Closed period,2019,Open,,2020-09-10
32407596,M880,528A,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,10 Oct 2018,2018-10-10,Closed period,2019,Open,,2020-09-10
32407597,M880,528B,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,13 Feb 2018,2018-02-13,Closed period,2019,Open,,2020-09-10
32407598,M880,528C,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,23 Apr 2018,2018-04-23,Closed period,2019,Open,,2020-09-10
32407599,M880,528D,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,09 May 2018,2018-05-09,Closed period,2019,Open,,2020-09-10
32407600,M880,529,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,13 Feb 2018,2018-02-13,Closed period,2019,Open,,2020-09-10
32407601,M880,529A,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,27 Nov 2018,2018-11-27,Closed period,2019,Open,,2020-09-10
32407602,M880,529B,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,27 Nov 2018,2018-11-27,Closed period,2019,Open,,2020-09-10
32407603,M880,529C,[Liberal Party support letters maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,02 May 2018,2018-05-02,Closed period,2019,Open,,2020-09-10
32407604,M880,530,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,07 Nov 2018,2018-11-07,Closed period,2019,Open,,2020-09-10
32407605,M880,530A,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,01 May 2018,2018-05-01,Closed period,2019,Open,,2020-09-10
32407606,M880,530B,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,22 May 2018,2018-05-22,Closed period,2019,Open,,2020-09-10
32407607,M880,530C,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,22 May 2018,2018-05-22,Closed period,2019,Open,,2020-09-10
32407608,M880,530D,[Correspondence relating to the Liberal Party maintained by Hon John Howard during the Opposition period],1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,28 Mar 2018,2018-03-28,Closed period,2019,Open,,2020-09-10
32407609,M880,531,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] 1989 - January - 'S',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,28 Feb 2018,2018-02-28,Closed period,2019,Open with exception,,2020-09-10
32407610,M880,531A,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] 1989 - February - 'S',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,27 Feb 2018,2018-02-27,Closed period,2019,Open,,2020-09-10
32407611,M880,531B,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] 1989 - March - 'S',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,11 Apr 2018,2018-04-11,Closed period,2019,Open,,2020-09-10
32407612,M880,531C,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] 1989 - April - 'S',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,27 Nov 2018,2018-11-27,Closed period,2019,Open,,2020-09-10
32407613,M880,531D,[Correspondence maintained by Hon John Howard during the Opposition period] 1989 - May - 'S',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,21 Mar 2018,2018-03-21,Closed period,2019,Open,,2020-09-10
32407614,M880,531E,[Correspondence maintained by Hon John Howard during the Opposition period] 1989 - June - November - 'S',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,10 Oct 2018,2018-10-10,Closed period,2019,Open,,2020-09-10
32407615,M880,531F,[Correspondence maintained by Hon John Howard during the Opposition period] 1989 - November/December - 'S',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,02 May 2018,2018-05-02,Closed period,2019,Open,,2020-09-10
32437553,A10008,229/9/2 PART 1,Australia's relations with Indonesia,24 Nov 1958 - 24 Feb 1977,1958-11-24,1977-02-24,Canberra,Closed,24 Nov 2017,2017-11-24,Withheld pending adv,2019,Not yet examined,,2020-11-05
32438141,A10008,223/4/34 PART 3,External - international organisations - Law of the Sea,02 Feb 1961 - 06 Sep 1977,1961-02-02,1977-09-06,Canberra,Closed,14 Jun 2018,2018-06-14,Withheld pending adv,2019,Open with exception,,2020-02-18
32487169,K60,MKM33908 VOLUME 4,"MAHER, Sydney Francis - Service Number - WX4929, WX500608, 5/400039",1980 - 1992,1980-01-01,1992-01-01,Perth,Closed,15 Apr 2016,2016-04-15,33(1)(g),2019,Open,,2020-01-30
32487482,K60,HKM39865 VOLUME 1,"ROBERTS, John - Service Number - N/A",1991 - 1993,1991-01-01,1993-01-01,Perth,Closed,20 Apr 2016,2016-04-20,33(1)(g),2019,Open,,2020-12-15
32487513,K60,HKM40082 VOLUME 1,"CURLEY, Horace G - Service Number - 5/400204",1994 - 1994,1994-01-01,1994-01-01,Perth,Closed,20 Apr 2016,2016-04-20,33(1)(g),2019,Open,,2020-09-24
32487531,K60,HKM40205 VOLUME 1,"CHITTENDON, Alan William - Service Number - A32524",1990 - 1994,1990-01-01,1994-01-01,Perth,Closed,20 Apr 2016,2016-04-20,33(1)(g),2019,Open,,2020-02-18
32499128,PP878/1,MKM32046,"NELLIGAN, Terence Ronald - Service Number - 5/1925",1951 - 1968,1951-01-01,1968-01-01,Perth,Closed,23 Mar 2015,2015-03-23,33(1)(g),2019,Open,,2020-03-03
32499129,PP878/1,HKM32046,"NELLIGAN, Terence Ronald - Service Number - 5/1925",1953 - 1966,1953-01-01,1966-01-01,Perth,Closed,23 Mar 2015,2015-03-23,33(1)(g),2019,Open,,2020-03-03
32499730,K60,MKM38202,"PASSEY, George - Service Number - 3/10765",1951 - 1962,1951-01-01,1962-01-01,Perth,Closed,02 May 2016,2016-05-02,33(1)(g),2019,Open,,2020-06-18
32499762,K60,MKM38588,"PATTERSON, John - Service Number - A13190",1951 - 1963,1951-01-01,1963-01-01,Perth,Closed,02 May 2016,2016-05-02,33(1)(g),2019,Open,,2020-08-19
32499804,K60,MKM39186,"THOMAS, Clarence John Burges - Service Number - R37426",1961 - 1991,1961-01-01,1991-01-01,Perth,Closed,02 May 2016,2016-05-02,33(1)(g),2019,Open with exception,,2020-12-23
32499840,K60,MKM39904,"LOFFLER [aka JARVIS], Stanley George - Service Number - 5/1485",1950 - 1985,1950-01-01,1985-01-01,Perth,Closed,02 May 2016,2016-05-02,33(1)(g),2019,Open,,2020-09-15
32500476,K60,MKM37688 VOLUME 2,"GEE, Robert Desmond - Service Number - 23504",1981 - 1995,1981-01-01,1995-01-01,Perth,Closed,15 Apr 2016,2016-04-15,33(1)(g),2019,Open,,2020-08-21
32500477,K60,MKM37688 VOLUME 3,"GEE, Robert Desmond - Service Number - 23504",1993 - 2004,1993-01-01,2004-01-01,Perth,Closed,15 Apr 2016,2016-04-15,33(1)(g),2019,Open with exception,,2020-08-21
32500478,K60,HKM37688 VOLUME 5,"GEE, Robert Desmond - Service Number - 23504",1990 - 1994,1990-01-01,1994-01-01,Perth,Closed,15 Apr 2016,2016-04-15,33(1)(g),2019,Open,,2020-08-20
32562590,D174,SA5414/4/7 PART 2,Project Blue Streak facilities requirements underground launcher,1959 - 1960,1959-01-01,1960-01-01,Canberra,Closed,09 Feb 2016,2016-02-09,Withheld pending adv,2019,Open,,2020-06-23
32562619,A6122,2767,South African Liberation Centre Volume 2,1973 - 1977,1973-01-01,1977-01-01,Canberra,Closed,19 Apr 2016,2016-04-19,Withheld pending adv,2019,Open with exception,,2020-11-04
32632705,M880,450,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] - 1988 - May - 'H',1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,11 Apr 2018,2018-04-11,Closed period,2019,Open,,2020-09-10
32632745,M880,457E,[Correspondence maintained by Hon John Howard in his capacity as Leader of the Opposition] - 1988 - June/July - 'L',1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,13 Feb 2018,2018-02-13,Closed period,2019,Open,,2020-09-10
32632901,M880,484J,[Correspondence maintained by Hon John Howard during the Opposition period] - 1989 - 'O',1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,13 Mar 2018,2018-03-13,Closed period,2019,Open,,2020-09-10
32632902,M880,485,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'F',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,24 Apr 2018,2018-04-24,Closed period,2019,Open,,2020-09-10
32632903,M880,485A,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'F',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,23 Apr 2018,2018-04-23,Closed period,2019,Open,,2020-09-10
32632904,M880,485B,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - G,1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,27 Mar 2018,2018-03-27,Closed period,2019,Open with exception,,2020-09-10
32632905,M880,485C,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'H',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,24 Apr 2018,2018-04-24,Closed period,2019,Open with exception,,2020-09-10
32632906,M880,485D,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'I',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,24 Apr 2018,2018-04-24,Closed period,2019,Open,,2020-09-10
32632907,M880,486,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'H',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,24 Apr 2018,2018-04-24,Closed period,2019,Open,,2020-09-17
32632908,M880,486A,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'J',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,13 Feb 2018,2018-02-13,Closed period,2019,Open,,2020-09-17
32632909,M880,486B,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'K',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,17 Apr 2018,2018-04-17,Closed period,2019,Open,,2020-09-17
32632910,M880,486C,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'L',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,08 May 2018,2018-05-08,Closed period,2019,Open with exception,,2020-09-17
32632911,M880,486D,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'M',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,28 Feb 2018,2018-02-28,Closed period,2019,Open,,2020-09-17
32632912,M880,487,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - 'M',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,15 May 2018,2018-05-15,Closed period,2019,Open with exception,,2020-09-17
32632935,M880,491,[Correspondence maintained by Hon John Howard during the Opposition period] - 1990 - July - 'B',1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,13 Feb 2018,2018-02-13,Closed period,2019,Open,,2020-09-17
32632936,M880,491A,[Correspondence maintained by Hon John Howard during the Opposition period] - References,1985 - 1990,1985-01-01,1990-01-01,Canberra,Closed,02 May 2018,2018-05-02,Non Cwlth-depositor,2019,Open,,2020-09-17
32632937,M880,491B,[Correspondence maintained by Hon John Howard during the Opposition period] - Staff - June - July 1989,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,27 Nov 2018,2018-11-27,Closed period,2019,Open,,2020-09-17
32632938,M880,491C,[Correspondence maintained by Hon John Howard during the Opposition period] - Job Applications,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,01 May 2018,2018-05-01,Non Cwlth-depositor,2019,Open,,2020-09-17
32632939,M880,491D,[Correspondence maintained by Hon John Howard during the Opposition period] - Job Applications,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,18 Apr 2018,2018-04-18,Closed period,2019,Open,,2020-09-17
32632943,M880,492C,[Correspondence maintained by Hon John Howard during the Opposition period] - July - 1990,1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,16 Oct 2018,2018-10-16,Closed period,2019,Open,,2020-09-17
